,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate,location_latitude,location_longitude
1481,1015-folsom-san-francisco,False,1015 Folsom,https://s3-media4.fl.yelpcdn.com/bphoto/L4Zp5Balm5-uy0UVxgexpQ/ms.jpg,https://www.yelp.com/biz/1015-folsom-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/1015-folsom-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159911015,+1-415-991-1015,572.0,"[[Dance Clubs, danceclubs], [Music Venues, musicvenues]]",2.5,"Dance. Dance. Dance. 


If that's your mission, then 1015 Folsom is your place.

Even if you're just a head bopper, you can still find a room, booth, or...",[1015 Folsom St],"[1015 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,6th St & Harriet St,[SoMa],"{u'latitude': 37.778048, u'longitude': -122.405681}",37.778048,-122.405681
1482,club-la-zeez-san-francisco,False,Club La Zeez,https://s3-media3.fl.yelpcdn.com/bphoto/mJC6fP2wgJKlyP52c2MaQw/ms.jpg,https://www.yelp.com/biz/club-la-zeez-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/club-la-zeez-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,2.0,"[[Gay Bars, gaybars]]",5.0,"I can't believe that this freaking poser Yelper is actually the first to review something in San Francisco!!  I mean, you guys have a freaking new review...","[Club Eight, 1151 Folsom St]","[Club Eight, 1151 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,,[SoMa],"{u'latitude': 37.77567, u'longitude': -122.40876}",37.77567,-122.40876
1483,pura-club-san-francisco,False,Pura Club,https://s3-media2.fl.yelpcdn.com/bphoto/WAPjKiWPSNkitV3fZNB_0w/ms.jpg,https://www.yelp.com/biz/pura-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/pura-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154196969,+1-415-419-6969,92.0,"[[Dance Clubs, danceclubs]]",2.5,Me and my friend went here while visiting the Bay. The line was a little long but moved. My friend who is black was curious to see if the staff acted...,[1015 Folsom St],"[1015 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,6th St & Harriet St,[SoMa],"{u'latitude': 37.77805, u'longitude': -122.40568}",37.77805,-122.40568
1484,events-at-ten15-san-francisco,False,Events at Ten15,https://s3-media1.fl.yelpcdn.com/bphoto/zJ-sNdtra8JolqBh86vAkg/ms.jpg,https://www.yelp.com/biz/events-at-ten15-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/events-at-ten15-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157301015,+1-415-730-1015,6.0,"[[Venues & Event Spaces, venues], [Music Venues, musicvenues], [Party & Event Planning, eventplanning]]",3.0,"Pros:
Great dance floor's'
Great music
Roomy

Cons:
Bouncers are too picky about the shoes..
Cash Only in the club and for drinks(stupid)",[1015 Folsom St],"[1015 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,6th St & Harriet St,[SoMa],"{u'latitude': 37.7781499, u'longitude': -122.4058}",37.7781499,-122.4058
1485,tony-baloneys-san-francisco,False,Tony Baloney's,https://s3-media3.fl.yelpcdn.com/bphoto/ZV-VGkk-ih1EsTU2Q-tb3A/ms.jpg,https://www.yelp.com/biz/tony-baloneys-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/tony-baloneys-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158631514,+1-415-863-1514,203.0,"[[Delis, delis], [Sandwiches, sandwiches], [Breakfast & Brunch, breakfast_brunch]]",4.0,"Delicious neighborhood sandwich spot, in an area that needs more casual and reliable delis like this. Lovely staff and management.

Get the NY Italian Sando...",[1098 Howard St],"[1098 Howard St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,7th St & Moss St,[SoMa],"{u'latitude': 37.778187, u'longitude': -122.409355}",37.778187,-122.409355
1486,new-wave-city-san-francisco-3,False,New Wave City,https://s3-media2.fl.yelpcdn.com/bphoto/cmIjnezkXiKSlvSS3JYe7A/ms.jpg,https://www.yelp.com/biz/new-wave-city-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/new-wave-city-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,3.0,"[[Dance Clubs, danceclubs]]",5.0,"Morrissey & Smiths Tribute Is One Of The Best New Wave Nights

SITREP

New Wave City (NWC) is the longest-running club event in San Francisco.  I've been a...","[Cat Club, 1190 Folsom St]","[Cat Club, 1190 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,,[SoMa],"{u'latitude': 37.7753936, u'longitude': -122.4099301}",37.7753936,-122.4099301
1487,folsom-street-fair-san-francisco,False,Folsom Street Fair,https://s3-media2.fl.yelpcdn.com/bphoto/2eb4w5CbDOrS5klXH3wOCg/ms.jpg,https://www.yelp.com/biz/folsom-street-fair-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/folsom-street-fair-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157773247,+1-415-777-3247,169.0,"[[Festivals, festivals]]",3.5,"I came, I saw, I'm happy I did, but not sure I ever need to again.

It's a fun, let it all hang out (literally...you will see a lot of nudity, mostly penis)...",[293 8th St],"[293 8th St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Tehama St & Clementina St,[SoMa],"{u'latitude': 37.7731910917, u'longitude': -122.412221432}",37.7731910917,-122.412221432
1488,ak-subs-san-francisco,False,AK Subs,https://s3-media3.fl.yelpcdn.com/bphoto/PJtyEWtRALLnmvtycwAfrg/ms.jpg,https://www.yelp.com/biz/ak-subs-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/ak-subs-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152419600,+1-415-241-9600,353.0,"[[Sandwiches, sandwiches], [Salad, salad], [Burgers, burgers]]",4.0,"This is a little place with awesome menu items and employees. You can actually build your own breakfast by ordering things like eggs, French toast, hash...",[397 8th St],"[397 8th St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Heron St & Harrison St,[SoMa],"{u'latitude': 37.7740099, u'longitude': -122.40849}",37.7740099,-122.40849
1489,thick-san-francisco,False,Thick,,https://www.yelp.com/biz/thick-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/thick-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,1.0,"[[Dance Clubs, danceclubs]]",4.0,"This is the afterhrs club for when there are t dances, but it's not really afterhrs.  It's open 12-3 and is $10.  It's pretty small, but also pretty full....","[Club Eight, 1151 Folsom St]","[Club Eight, 1151 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,,[SoMa],"{u'latitude': 37.77567, u'longitude': -122.40876}",37.77567,-122.40876
1490,last-saturday-swing-san-francisco,False,Last Saturday Swing,,https://www.yelp.com/biz/last-saturday-swing-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/last-saturday-swing-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,1.0,"[[Dance Clubs, danceclubs]]",5.0,This is a new once-a-month (hopefully) dance party held in the Ukrainian American Hall in San Francisco. 8PM beginner lesson is followed by three hours of...,[345 7th St],"[345 7th St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Harrison St & Cleveland St,[SoMa],"{u'latitude': 37.7762351, u'longitude': -122.4069447}",37.7762351,-122.4069447
1491,caffe-moda-san-francisco,False,Caffe Moda,https://s3-media4.fl.yelpcdn.com/bphoto/sDRmpmeOvoTHNEq3XHaKKQ/ms.jpg,https://www.yelp.com/biz/caffe-moda-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/caffe-moda-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152550628,+1-415-255-0628,90.0,"[[Coffee & Tea, coffee], [Breakfast & Brunch, breakfast_brunch], [Sandwiches, sandwiches]]",3.0,"The staff were extremely friendly & the green tea good. In & out. Not much to say. 

I'd recommend this location.",[160 7th St],"[160 7th St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Natoma St & Minna St,[SoMa],"{u'latitude': 37.778298, u'longitude': -122.410295}",37.778298,-122.410295
1492,batcave-sf-san-francisco,False,Batcave SF,https://s3-media1.fl.yelpcdn.com/bphoto/7qZ9h-2RBBMe-LHd679t0w/ms.jpg,https://www.yelp.com/biz/batcave-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/batcave-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155715831,+1-415-571-5831,3.0,"[[Dance Clubs, danceclubs]]",4.0,"Club Resurrection is in the back room of Cat club every Sunday night.
They spin Traditional Gothic Rock, Punk, Deathrock, and Industrial. 
This is currently...",[1190 Folsom St],"[1190 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Rausch St & Rodgers St,[SoMa],"{u'latitude': 37.77547, u'longitude': -122.41005}",37.77547,-122.41005
1493,the-luna-lounge-san-francisco,False,The Luna Lounge,,https://www.yelp.com/biz/the-luna-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-luna-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156266043,+1-415-626-6043,4.0,"[[Nightlife, nightlife]]",2.0,"I came here once before, I remember, place is super small and it was dead on a Friday night. That's probably why I never returned, as for drinks I honestly...",[1198 Folsom St],"[1198 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,8th St & Rodgers St,[SoMa],"{u'latitude': 37.77529, u'longitude': -122.41007}",37.77529,-122.41007
1494,my-place-san-francisco,False,My Place,,https://www.yelp.com/biz/my-place-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/my-place-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,5.0,"[[Nightlife, nightlife]]",2.0,My Place has indeed lost some of it's former glory since the days of bobbing for apples and one awkward misunderstanding when I asked a guy standing for...,[1225 Folsom St],"[1225 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,8th St & 9th St,[SoMa],"{u'latitude': 37.77447, u'longitude': -122.41029}",37.77447,-122.41029
1495,moshtox-manor-san-francisco,False,Moshtox Manor,,https://www.yelp.com/biz/moshtox-manor-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/moshtox-manor-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,1.0,"[[Dance Clubs, danceclubs]]",2.0,It smells like dog and they're running out of booze. Yelping!,[52 Rausch St],"[52 Rausch St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Folsom St,[SoMa],"{u'latitude': 37.7762909, u'longitude': -122.4098892}",37.7762909,-122.4098892
1496,jellyfish-gallery-san-francisco,False,Jellyfish Gallery,https://s3-media2.fl.yelpcdn.com/bphoto/ZpsyEFt6CYPoRM2RkBQiTQ/ms.jpg,https://www.yelp.com/biz/jellyfish-gallery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/jellyfish-gallery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,5.0,"[[Art Galleries, galleries]]",4.0,"My first time at Jellyfish was actually for a long-form improv show of 4 troupes. 

It's a wonderful, small gallery. It was an interesting space for improv,...",[1286 Folsom St],"[1286 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,9th St & 8th St,[SoMa],"{u'latitude': 37.77413, u'longitude': -122.41158}",37.77413,-122.41158
1497,alchemy-sf-san-francisco,False,Alchemy SF,https://s3-media3.fl.yelpcdn.com/bphoto/6bqrsi0Ngf4DXMDeOMvQnA/ms.jpg,https://www.yelp.com/biz/alchemy-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/alchemy-sf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152362376,+1-415-236-2376,5.0,"[[Venues & Event Spaces, venues], [Art Galleries, galleries]]",4.0,"Love this as a dungeon space. Two great social areas. Plus two beautiful dungeons with amazing equipment, lots of suspension points, a medical room, a loft...",[1060 Folsom St],"[1060 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Russ St & Sherman St,[SoMa],"{u'latitude': 37.7775917, u'longitude': -122.4071579}",37.7775917,-122.4071579
1498,thunderbird-theatre-company-san-francisco,False,Thunderbird Theatre Company,https://s3-media4.fl.yelpcdn.com/bphoto/OXtw3wnahUrrRbhHIWvnPg/ms.jpg,https://www.yelp.com/biz/thunderbird-theatre-company-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/thunderbird-theatre-company-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152896766,+1-415-289-6766,10.0,"[[Performing Arts, theater]]",5.0,"Thunderbird Theatre's latest offering, AGNES THE BARBARIAN, is as good as theatre gets -- if not better. The writing is sharp and funny, with plenty of...",[1246 Folsom St],"[1246 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Dore St & 9th St,[SoMa],"{u'latitude': 37.77451, u'longitude': -122.41089}",37.77451,-122.41089
1499,miscreants-cabaret-san-francisco,False,Miscreant's Cabaret,https://s3-media1.fl.yelpcdn.com/bphoto/CVnMHS32HfuC3XPuF2p3Hw/ms.jpg,https://www.yelp.com/biz/miscreants-cabaret-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/miscreants-cabaret-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,5.0,"[[Performing Arts, theater]]",5.0,"I cannot remember the last time a sat through a performance with a huge smile on my face, wiping away tears of laughter, on the edge of my seat for the next...","[Climate Theatre, 285 9th St]","[Climate Theatre, 285 9th St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,,[SoMa],"{u'latitude': 37.774071, u'longitude': -122.4117731}",37.774071,-122.4117731
1500,fossil-faux-studios-san-francisco,False,Fossil Faux Studios,https://s3-media2.fl.yelpcdn.com/bphoto/qWZb6HhF_IUF5cqVN8745Q/ms.jpg,https://www.yelp.com/biz/fossil-faux-studios-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/fossil-faux-studios-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156216484,+1-415-621-6484,6.0,"[[Building Supplies, buildingsupplies], [Kitchen & Bath, kitchenandbath], [Art Galleries, galleries]]",5.0,I was just walking by and saw these neat looking iPad stands in the window. They were made of a clear resin type material with stuff melted inside i.e....,[1268 Folsom St],"[1268 Folsom St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,9th St & 8th St,[SoMa],"{u'latitude': 37.77423, u'longitude': -122.41129}",37.77423,-122.41129
1501,heron-arts-san-francisco,False,Heron Arts,https://s3-media1.fl.yelpcdn.com/bphoto/-Ow7buB8cCqeoEzNYB33Iw/ms.jpg,https://www.yelp.com/biz/heron-arts-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/heron-arts-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,2248750626,+1-224-875-0626,1.0,"[[Art Galleries, galleries]]",5.0,"This is such an amazing space. 

I came here for Jean-Philippe Defaut's show entitled I am This Motorcycle. I was dazzled by the whole environment. From the...",[7 Heron St],"[7 Heron St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Berwick Pl & 8th St,[SoMa],"{u'latitude': 37.7746315, u'longitude': -122.4083328}",37.7746315,-122.4083328
1502,mars-bar-and-restaurant-san-francisco,False,Mars Bar & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/ETbBcZB7gDvMoKr7wH0Tog/ms.jpg,https://www.yelp.com/biz/mars-bar-and-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mars-bar-and-restaurant-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156216277,+1-415-621-6277,396.0,"[[Bars, bars], [American (New), newamerican]]",4.0,We just recently held a birthday party for my fiancé here for about 25 people. It was a very large group and on a Sunday so the place was pretty packed! I...,[798 Brannan St],"[798 Brannan St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,7th St & Gilbert St,[SoMa],"{u'latitude': 37.7732325286, u'longitude': -122.403236672}",37.7732325286,-122.403236672
1503,teds-sports-bar-and-grill-san-francisco,False,Ted's Sports Bar & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/XQse98SXq34l-ZG-Y-bMWg/ms.jpg,https://www.yelp.com/biz/teds-sports-bar-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/teds-sports-bar-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158612811,+1-415-861-2811,141.0,"[[Sports Bars, sportsbars], [American (Traditional), tradamerican], [Chicken Wings, chicken_wings]]",4.0,"I have fancied Ted's Bar a few times now and I finally met Ted today!

The bar itself is located in a cutty alleyway, and the outside of it is no where as...",[312 Harriet St],"[312 Harriet St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Brannan St & Bryant St,[SoMa],"{u'latitude': 37.775315, u'longitude': -122.40291}",37.775315,-122.40291
1504,the-wine-club-san-francisco,False,The Wine Club,https://s3-media1.fl.yelpcdn.com/bphoto/yYZ7Vd5YMJD5XrRm3zmTIQ/ms.jpg,https://www.yelp.com/biz/the-wine-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/the-wine-club-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155129086,+1-415-512-9086,121.0,"[[Beer, Wine & Spirits, beer_and_wine], [Wine Bars, wine_bars]]",4.5,I grew up with restauranteurs and food people. My Dad knew wine like nobody's business; the whole family has been involved in food in one way or another...,[953 Harrison St],"[953 Harrison St, SoMa, San Francisco, CA 94107]",San Francisco,CA,94107,US,Oak Grove St & Merlin St,[SoMa],"{u'latitude': 37.77795, u'longitude': -122.40296}",37.77795,-122.40296
