,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate
1910,august-1-five-san-francisco,False,August 1 Five,https://s3-media1.fl.yelpcdn.com/bphoto/Dd6KA1OSTzpHBQN6m3goUg/ms.jpg,https://www.yelp.com/biz/august-1-five-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/august-1-five-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4157715900,+1-415-771-5900,28.0,"[[Indian, indpak], [Wine Bars, wine_bars], [Asian Fusion, asianfusion]]",5.0,Wow.... finally get to taste Indian food done in a very classy manner and not compromise the true taste of food!! Thank you august1five for giving us...,[524 Van Ness Ave],"[524 Van Ness Ave, Fillmore, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Fillmore, Civic Center, Western Addition]","{u'latitude': 37.7805250522, u'longitude': -122.420255318}"
1911,rich-higgins-consultant-à-la-bière-san-francisco,False,Rich Higgins Consultant à la Bière,https://s3-media1.fl.yelpcdn.com/bphoto/71K0oQtEuWxJA1tX-QQGSw/ms.jpg,https://www.yelp.com/biz/rich-higgins-consultant-%C3%A0-la-bi%C3%A8re-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/rich-higgins-consultant-%C3%A0-la-bi%C3%A8re-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4153059248,+1-415-305-9248,2.0,"[[Beer, Wine & Spirits, beer_and_wine]]",5.0,"I attended one of Rich's classes pairing beer and Super Bowl party foods - it was great! Rich knows more about beer than I even though possible, even though...",[],"[SoMa, San Francisco, CA]",San Francisco,CA,,US,,[SoMa],"{u'latitude': 37.7749295, u'longitude': -122.4194155}"
1912,san-francisco-symphony-san-francisco-2,False,San Francisco Symphony,https://s3-media2.fl.yelpcdn.com/bphoto/Un9YC3r-gD_y3Ezg5ujQeQ/ms.jpg,https://www.yelp.com/biz/san-francisco-symphony-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-symphony-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158646000,+1-415-864-6000,247.0,"[[Performing Arts, theater], [Music Venues, musicvenues]]",4.5,"I came to Davies Symphony Hall to watch the movie Ratatouille. The wrinkle was that the San Francisco Symphony performed all the music, live!

We sat in the...",[201 Van Ness Ave],"[201 Van Ness Ave, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Hayes Valley, Civic Center]","{u'latitude': 37.7773478, u'longitude': -122.4199073}"
1913,san-francisco-opera-san-francisco,False,San Francisco Opera,https://s3-media2.fl.yelpcdn.com/bphoto/heLYWYN6DQOpiiEx-ERFeQ/ms.jpg,https://www.yelp.com/biz/san-francisco-opera-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-opera-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158614008,+1-415-861-4008,202.0,"[[Performing Arts, theater], [Opera & Ballet, opera]]",4.0,"The most exquisite dancers in one of the most beautiful settings of the Opera House.
Have been coming here for the past few years during the holidays with...","[War Memorial Opera House, 301 Van Ness Ave]","[War Memorial Opera House, 301 Van Ness Ave, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Hayes Valley, Civic Center]","{u'latitude': 37.7786735442, u'longitude': -122.42053628}"
1914,victoria-liquors-and-groceries-san-francisco,False,Victoria Liquors & Groceries,https://s3-media3.fl.yelpcdn.com/bphoto/DxfJJcEYBiiIbnjmlWxslQ/ms.jpg,https://www.yelp.com/biz/victoria-liquors-and-groceries-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/victoria-liquors-and-groceries-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158645266,+1-415-864-5266,16.0,"[[Beer, Wine & Spirits, beer_and_wine], [Convenience Stores, convenience]]",4.5,"I'm so lucky to have Lucky near by! 

Great service, with a great stock of Lotto tickets, gummy bears, and booze... oh my.",[201 Gough St],"[201 Gough St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Oak St & Hickory St,[Hayes Valley],"{u'latitude': 37.7751113, u'longitude': -122.4227734}"
1915,lers-ros-thai-san-francisco-2,False,Lers Ros Thai,https://s3-media4.fl.yelpcdn.com/bphoto/VkQjWt10qyVKrtkGiSsC3g/ms.jpg,https://www.yelp.com/biz/lers-ros-thai-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/lers-ros-thai-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158749661,+1-415-874-9661,558.0,"[[Thai, thai]]",3.5,"This is my Thai place in the city!!
Really good food and attentive service.
Love it!!!",[307 Hayes St],"[307 Hayes St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Gough St & Franklin St,[Hayes Valley],"{u'latitude': 37.7768972383, u'longitude': -122.42172577}"
1916,hayes-street-grill-san-francisco,False,Hayes Street Grill,https://s3-media2.fl.yelpcdn.com/bphoto/oZbzTIUmSnJUSvlO4RjJPg/ms.jpg,https://www.yelp.com/biz/hayes-street-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/hayes-street-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158635545,+1-415-863-5545,318.0,"[[Seafood, seafood]]",3.0,"Our waitress was Jules and she was great. Very pleasant and helpful. Now to the menu. Started with the warm goat cheese salad and the mushroom celery soup,...",[320 Hayes St],"[320 Hayes St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Gough St & Franklin St,[Hayes Valley],"{u'latitude': 37.77717, u'longitude': -122.42176}"
1917,mortys-delicatessen-san-francisco,False,Morty's Delicatessen,https://s3-media2.fl.yelpcdn.com/bphoto/-uy1qxUzlCHGLa8FUfm90w/ms.jpg,https://www.yelp.com/biz/mortys-delicatessen-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mortys-delicatessen-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155673354,+1-415-567-3354,484.0,"[[Sandwiches, sandwiches], [Delis, delis], [Vegetarian, vegetarian]]",4.0,"This place is so much nicer (and cleaner) with the new ownership. 

The best thing, by far, are their reuben rolls. Nothing else like them here in SF that...",[280 Golden Gate Ave],"[280 Golden Gate Ave, Civic Center, San Francisco, CA 94102]",San Francisco,CA,94102,US,Dale Pl & Hyde St,[Civic Center],"{u'latitude': 37.78188, u'longitude': -122.41522}"
1918,cadillac-bar-and-grill-san-francisco,False,Cadillac Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/IwxpyDMeG7rgjBUaVmIEhA/ms.jpg,https://www.yelp.com/biz/cadillac-bar-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/cadillac-bar-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155540181,+1-415-554-0181,148.0,"[[Mexican, mexican], [Cocktail Bars, cocktailbars], [Tex-Mex, tex-mex]]",3.5,Cadillac Bar & Grill is a cute sports bar/higher-end Mexican food hotspot that features a unique blend of high quality Mexican cuisine and delicious...,[44 9th St],"[44 9th St, SoMa, San Francisco, CA 94103]",San Francisco,CA,94103,US,Jessie St & Market St,[SoMa],"{u'latitude': 37.776948, u'longitude': -122.415571}"
1919,dobbs-bar-san-francisco-2,False,Dobbs Bar,https://s3-media3.fl.yelpcdn.com/bphoto/CC6EP-rmSr4Xj5HOzd-a1A/ms.jpg,https://www.yelp.com/biz/dobbs-bar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/dobbs-bar-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155517700,+1-415-551-7700,75.0,"[[Bars, bars]]",3.5,"AMAZINGGGG cocktails. Absolutely a 9.5 on presentation, flavors and strength. Bar food was top notch during the lunch rush as we were sauntering about the...",[406 Hayes St],"[406 Hayes St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Octavia St & Gough St,[Hayes Valley],"{u'latitude': 37.77698, u'longitude': -122.42324}"
1920,crimson-lounge-san-francisco,False,Crimson Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/iInXn4GRCDdFsYGcvG-vGw/ms.jpg,https://www.yelp.com/biz/crimson-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/crimson-lounge-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156739353,+1-415-673-9353,52.0,"[[Lounges, lounges], [Venues & Event Spaces, venues]]",4.0,"A cozy, quiet space to grab a drink! We met Heather on our way through the neighborhood, and decided to stop in. The interior is classy (and Crimson, as the...",[687 McAllister St],"[687 McAllister St, Fillmore, San Francisco, CA 94102]",San Francisco,CA,94102,US,Franklin St & Gough St,[Fillmore],"{u'latitude': 37.7796116262, u'longitude': -122.423384786}"
1921,rhone-rangers-albion,False,Rhone Rangers,https://s3-media2.fl.yelpcdn.com/bphoto/KNEUM_P8JEJ7P3wGmOx0Zw/ms.jpg,https://www.yelp.com/biz/rhone-rangers-albion?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/rhone-rangers-albion?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,8004670163,+1-800-467-0163,2.0,"[[Wineries, wineries]]",3.5,There's  a whole lot of ways one can consume wine from a lot of different producers but if one wants to consume a whole lot of Rhone wine from different...,[Fort Mason Festival Pavilion],"[Fort Mason Festival Pavilion, SoMa, Albion, CA 95410]",Albion,CA,95410,US,,[SoMa],"{u'latitude': 37.7749295, u'longitude': -122.4194155}"
1922,wedgewood-crystal-springs-burlingame,False,Wedgewood Crystal Springs,https://s3-media1.fl.yelpcdn.com/bphoto/gE0nhb02CgevHCWc52QQPg/ms.jpg,https://www.yelp.com/biz/wedgewood-crystal-springs-burlingame?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/wedgewood-crystal-springs-burlingame?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,6503426485,+1-650-342-6485,142.0,"[[Venues & Event Spaces, venues], [Wedding Planning, wedding_planning]]",4.5,"We had our wedding here last October 2015. When me and my husband were looking for venue, we checked yelp (where we found Wedgwood CS), bridal fair books...",[6650 Golf Course Dr],"[6650 Golf Course Dr, Burlingame, CA 94010]",Burlingame,CA,94010,US,,,"{u'latitude': 37.5602073669, u'longitude': -122.385231018}"
1923,green-dream-tours-san-francisco-2,False,Green Dream Tours,https://s3-media4.fl.yelpcdn.com/bphoto/Bc9ch6QNTNJS9UHbsB8gKg/ms.jpg,https://www.yelp.com/biz/green-dream-tours-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/green-dream-tours-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156921644,+1-415-692-1644,101.0,"[[Wine Tours, winetours]]",5.0,"From beginning to end, the whole experience was amazing!  Carson was our designated tour guide for the day and he was very punctual in picking us up from...",[],"[Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Hayes Valley, Civic Center]","{u'latitude': 37.78291, u'longitude': -122.41352}"
1924,verbena-fresh-fruit-infusions-san-francisco,False,Verbena Fresh Fruit Infusions,https://s3-media3.fl.yelpcdn.com/bphoto/HnfGMUiEoRBFR1v31ZZKeQ/ms.jpg,https://www.yelp.com/biz/verbena-fresh-fruit-infusions-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/verbena-fresh-fruit-infusions-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155169337,+1-415-516-9337,4.0,"[[Beer, Wine & Spirits, beer_and_wine]]",5.0,Raspberry Infusion took over my night at Grub! Can't wait to check out the Pear Infusion. The perfect drink for your evening (and brunch) adventures.,[],"[SoMa, San Francisco, CA]",San Francisco,CA,,US,,[SoMa],"{u'latitude': 37.7749295, u'longitude': -122.4194155}"
1925,bai-thong-thai-san-francisco,False,Bai Thong Thai,https://s3-media1.fl.yelpcdn.com/bphoto/ZRQ0pSL02r_u_SS22JG7pg/ms.jpg,https://www.yelp.com/biz/bai-thong-thai-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/bai-thong-thai-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158639335,+1-415-863-9335,191.0,"[[Thai, thai]]",3.0,"This is a solid Thai place, with good food and good service. We come here whenever we want Thai food and are in Hayes (which is relatively often), and have...",[298 Gough St],"[298 Gough St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Fell St & Hickory St,[Hayes Valley],"{u'latitude': 37.7757111, u'longitude': -122.4225693}"
1926,blue-bottle-coffee-san-francisco-8,False,Blue Bottle Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/0quAAk1_A42TYCNen-t7Tw/ms.jpg,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-8?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/blue-bottle-coffee-san-francisco-8?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,5106533394,+1-510-653-3394,1686.0,"[[Coffee & Tea, coffee]]",4.5,"BEVERAGE: incredible. All the espresso goodness in my cappuccino with minimal bitterness. 

AMBIANCE: an alcove in the wall. That said, a very hip alcove...",[315 Linden St],"[315 Linden St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Octavia St & Gough St,[Hayes Valley],"{u'latitude': 37.77638, u'longitude': -122.423211}"
1927,lola-wines-san-francisco,False,Lola Wines,https://s3-media3.fl.yelpcdn.com/bphoto/OpRAzgT3CzIx2qpZ2V2_1w/ms.jpg,https://www.yelp.com/biz/lola-wines-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/lola-wines-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,2.0,"[[Beer, Wine & Spirits, beer_and_wine]]",5.0,"Really enjoyed the wine at last night's event- only tried the red, but I overheard many people complimenting the white too.  I agree with Sarah about the...",[],"[SoMa, San Francisco, CA 94101]",San Francisco,CA,94101,US,,[SoMa],"{u'latitude': 37.77501, u'longitude': -122.41826}"
1928,chantal-guillon-macarons-san-francisco-2,False,Chantal Guillon Macarons,https://s3-media3.fl.yelpcdn.com/bphoto/miYgD-nJAju59VmhriyJgA/ms.jpg,https://www.yelp.com/biz/chantal-guillon-macarons-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/chantal-guillon-macarons-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158642400,+1-415-864-2400,945.0,"[[Macarons, macarons]]",4.5,I love these macarons. Its been over three years since I have had them and I still CRAVE them. To. This. Day.  There was one point in my life that my diet...,"[437 Hayes St, Ste A]","[437 Hayes St, Ste A, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Octavia St & Gough St,[Hayes Valley],"{u'latitude': 37.7766722798, u'longitude': -122.42361958}"
1929,tsubasa-sushi-san-francisco,False,Tsubasa Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/xqCPlBn9qKl5a_QWGLjH0g/ms.jpg,https://www.yelp.com/biz/tsubasa-sushi-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/tsubasa-sushi-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155519688,+1-415-551-9688,110.0,"[[Sushi Bars, sushi], [Japanese, japanese]]",4.5,Some of the best sushi I've had here in the states. I have been by this wonderful spot many times and wondered if the what turned out to be excellent...,[429 Gough St],"[429 Gough St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Hayes St & Ivy St,[Hayes Valley],"{u'latitude': 37.77722, u'longitude': -122.4233}"
1930,mela-tandoori-kitchen-san-francisco-2,False,Mela Tandoori Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/l3kam1K0c6iSe1hTc3iXqA/ms.jpg,https://www.yelp.com/biz/mela-tandoori-kitchen-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mela-tandoori-kitchen-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154474041,+1-415-447-4041,345.0,"[[Indian, indpak], [Pakistani, pakistani], [Halal, halal]]",4.0,"The Tikka Masala was the best I've ever had, the naan had so many varieties and flavors, chicken wings were spicy and awesome.  Overall one of my favorite...",[536 Golden Gate Ave],"[536 Golden Gate Ave, Civic Center, San Francisco, CA 94102]",San Francisco,CA,94102,US,Polk St & United States Highway 101,[Civic Center],"{u'latitude': 37.7814102, u'longitude': -122.4195175}"
1931,san-francisco-symphonys-black-and-white-ball-san-francisco,False,San Francisco Symphony's Black and White Ball,https://s3-media3.fl.yelpcdn.com/bphoto/h36dE8mhP6AzzjPtk08dTg/ms.jpg,https://www.yelp.com/biz/san-francisco-symphonys-black-and-white-ball-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/san-francisco-symphonys-black-and-white-ball-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158646000,+1-415-864-6000,32.0,"[[Performing Arts, theater]]",3.5,"Two words:  MY BIRTHDAY.

Can you believe that this year, the B&W Ball threw the party of the year for lil' ol' me?!   I couldn't believe it either.  

With...",[201 Van Ness Ave],"[201 Van Ness Ave, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,,"[Hayes Valley, Civic Center]","{u'latitude': 37.7773478, u'longitude': -122.4199073}"
1932,double-decker-san-francisco,False,Double Decker,https://s3-media3.fl.yelpcdn.com/bphoto/TL39iku_zLPI2vIwmYbVBw/ms.jpg,https://www.yelp.com/biz/double-decker-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/double-decker-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155528042,+1-415-552-8042,388.0,"[[Burgers, burgers], [Chicken Wings, chicken_wings]]",3.5,"Not gonna lie: I was craving a McDonald's fish filet with cheese (hold the tarter), but on principle, I just couldn't do it. I started looking around...",[465 Grove St],"[465 Grove St, Hayes Valley, San Francisco, CA 94102]",San Francisco,CA,94102,US,Octavia St & Gough St,[Hayes Valley],"{u'latitude': 37.77757, u'longitude': -122.42407}"
1933,jin-mi-korean-cuisine-san-francisco,False,Jin Mi Korean Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/9g3ql4XhxmbM5p4C2x-XLQ/ms.jpg,https://www.yelp.com/biz/jin-mi-korean-cuisine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/jin-mi-korean-cuisine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158345007,+1-415-834-5007,297.0,"[[Korean, korean]]",4.0,"I'm a sucker for the ""korean"" purple rice... so I was already excited for this place from the get go. The soft tofu soup w/seafood didn't disappoint --...",[366 Golden Gate Ave],"[366 Golden Gate Ave, Civic Center, San Francisco, CA 94102]",San Francisco,CA,94102,US,Larkin St,[Civic Center],"{u'latitude': 37.7815846467, u'longitude': -122.416728169}"
